decision_id,family,capacity,horizon,sample,alt_policy,baseline_lru_all_tied,alt_all_tied,optimal_set_jaccard,kendall_tau_b,pairwise_concordant,pairwise_discordant,pairwise_a_tie_b_strict,pairwise_a_strict_b_tie,pairwise_both_tied,ccr_mean_over_LRU_optimal,ccr_best_case,ccr_worst_case,ccr_prob_still_optimal,ccr_n_LRU_optimal
wiki2018|c32|t44593|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44593|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44593|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44593|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44593|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44659|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44659|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44659|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44659|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44659|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44659|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44681|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44681|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44681|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44681|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44681|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44681|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44719|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44719|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44719|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44719|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44719|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44719|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44766|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44766|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44766|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44766|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44766|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44766|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44772|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44772|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44772|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44772|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44772|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44772|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44778|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44778|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44778|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44778|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44778|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44778|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44810|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44810|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44810|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44810|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44810|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t44810|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45007|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45007|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45007|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45007|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45007|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45007|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45012|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45012|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45012|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45012|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45012|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45012|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45197|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45197|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45197|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45197|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45197|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45197|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45283|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45283|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45283|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45283|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45283|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45283|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45331|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45331|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45331|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45331|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45331|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45331|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45423|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45423|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45423|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45423|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45423|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45423|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4546|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4546|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4546|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4546|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4546|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4546|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4547|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4547|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4547|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4547|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4547|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4547|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45552|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45552|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45552|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45552|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45552|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45552|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45693|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45693|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45693|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45693|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45693|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45693|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45771|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45771|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45771|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45771|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45771|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45771|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45816|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45816|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45816|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45816|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45816|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45816|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45844|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45844|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45844|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45844|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45844|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45844|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45879|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45879|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45879|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45879|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45879|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45879|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45934|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45934|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45934|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45934|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45934|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t45934|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46065|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46065|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46065|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46065|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46065|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46065|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46076|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46076|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46076|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46076|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46076|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46076|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4610|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4610|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4610|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4610|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4610|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t4610|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46134|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46134|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46134|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46134|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46134|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46134|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46365|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46365|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46365|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46365|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46365|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46365|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46366|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46366|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46366|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46366|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46366|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46366|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46421|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46421|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46421|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46421|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46421|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46421|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46492|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46492|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46492|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46492|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46492|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46492|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46501|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46501|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46501|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46501|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46501|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46501|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46537|h16,wiki2018,32,4,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46537|h16,wiki2018,32,4,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46537|h16,wiki2018,32,8,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46537|h16,wiki2018,32,8,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46537|h16,wiki2018,32,16,primary,mru,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
wiki2018|c32|t46537|h16,wiki2018,32,16,primary,random_mean,True,True,1.0,,0,0,0,0,496,0.0,0.0,0.0,1.0,32
